fm_id,RecordID,project_id,link
4708,9911732360101488,23,https://lib.is/alma9911732360101488
4709,9911732420101488,23,https://lib.is/alma9911732420101488
4710,9911732480101488,23,https://lib.is/alma9911732480101488
4711,9911732750101488,23,https://lib.is/alma9911732750101488
4712,9911737420101488,23,https://lib.is/alma9911737420101488
4713,9911738370101488,23,https://lib.is/alma9911738370101488
4714,9911739560101488,23,https://lib.is/alma9911739560101488
4715,9911739870101488,23,https://lib.is/alma9911739870101488
4716,9911740400101488,23,https://lib.is/alma9911740400101488
4717,9911740690101488,23,https://lib.is/alma9911740690101488
4718,9911741310101488,23,https://lib.is/alma9911741310101488
4719,9911741930101488,23,https://lib.is/alma9911741930101488
4720,9911742000101488,23,https://lib.is/alma9911742000101488
4721,9911742030101488,23,https://lib.is/alma9911742030101488
4722,9911742100101488,23,https://lib.is/alma9911742100101488
4723,9911742150101488,23,https://lib.is/alma9911742150101488
4724,9911743100101488,23,https://lib.is/alma9911743100101488
4725,9911744640101488,23,https://lib.is/alma9911744640101488
4726,9911744810101488,23,https://lib.is/alma9911744810101488
4727,9911745100101488,23,https://lib.is/alma9911745100101488
4728,9911745310101488,23,https://lib.is/alma9911745310101488
4729,9911746730101488,23,https://lib.is/alma9911746730101488
4730,9911755170101488,23,https://lib.is/alma9911755170101488
4731,9911755220101488,23,https://lib.is/alma9911755220101488
4732,9911755480101488,23,https://lib.is/alma9911755480101488
4733,9911755720101488,23,https://lib.is/alma9911755720101488
4734,9911755980101488,23,https://lib.is/alma9911755980101488
4735,9911756410101488,23,https://lib.is/alma9911756410101488
4736,9911756850101488,23,https://lib.is/alma9911756850101488
4737,9911757400101488,23,https://lib.is/alma9911757400101488
4738,9911758280101488,23,https://lib.is/alma9911758280101488
4739,9911759450101488,23,https://lib.is/alma9911759450101488
4740,9911759660101488,23,https://lib.is/alma9911759660101488
4741,9911759920101488,23,https://lib.is/alma9911759920101488
4742,9911760270101488,23,https://lib.is/alma9911760270101488
4743,9911760850101488,23,https://lib.is/alma9911760850101488
4744,9911761620101488,23,https://lib.is/alma9911761620101488
4745,9911761840101488,23,https://lib.is/alma9911761840101488
4746,9911762090101488,23,https://lib.is/alma9911762090101488
4747,9911762870101488,23,https://lib.is/alma9911762870101488
4748,9911763070101488,23,https://lib.is/alma9911763070101488
4749,9911763980101488,23,https://lib.is/alma9911763980101488
4750,9911764130101488,23,https://lib.is/alma9911764130101488
4751,9911764710101488,23,https://lib.is/alma9911764710101488
4752,9911764860101488,23,https://lib.is/alma9911764860101488
4753,9911766600101488,23,https://lib.is/alma9911766600101488
4754,9911766820101488,23,https://lib.is/alma9911766820101488
4755,9911777090101488,23,https://lib.is/alma9911777090101488
4756,9911777280101488,23,https://lib.is/alma9911777280101488
4757,9911777770101488,23,https://lib.is/alma9911777770101488
4758,9911778900101488,23,https://lib.is/alma9911778900101488
4759,9911780470101488,23,https://lib.is/alma9911780470101488
4760,9911780650101488,23,https://lib.is/alma9911780650101488
4761,9911780960101488,23,https://lib.is/alma9911780960101488
4762,9911780990101488,23,https://lib.is/alma9911780990101488
4763,9911781760101488,23,https://lib.is/alma9911781760101488
4764,9911781830101488,23,https://lib.is/alma9911781830101488
4765,9911782660101488,23,https://lib.is/alma9911782660101488
4766,9911783200101488,23,https://lib.is/alma9911783200101488
4767,9925769860101488,23,https://lib.is/alma9925769860101488
4768,9925770020101488,23,https://lib.is/alma9925770020101488
4770,9925770180101488,23,https://lib.is/alma9925770180101488
4772,9925780620101488,23,https://lib.is/alma9925780620101488
4773,9925787790101488,23,https://lib.is/alma9925787790101488
4774,9925796910101488,23,https://lib.is/alma9925796910101488
4775,9925796990101488,23,https://lib.is/alma9925796990101488
4776,9925797080101488,23,https://lib.is/alma9925797080101488
4777,9925797130101488,23,https://lib.is/alma9925797130101488
4778,9925797160101488,23,https://lib.is/alma9925797160101488
4779,9925797210101488,23,https://lib.is/alma9925797210101488
4780,9925813350101488,23,https://lib.is/alma9925813350101488
4781,9925813440101488,23,https://lib.is/alma9925813440101488
4782,9925814600101488,23,https://lib.is/alma9925814600101488
4783,9925815310101488,23,https://lib.is/alma9925815310101488
4784,9925815420101488,23,https://lib.is/alma9925815420101488
4785,9925820290101488,23,https://lib.is/alma9925820290101488
4786,9925823430101488,23,https://lib.is/alma9925823430101488
4787,9925823520101488,23,https://lib.is/alma9925823520101488
4788,9925850360101488,23,https://lib.is/alma9925850360101488
4789,9925851040101488,23,https://lib.is/alma9925851040101488
4790,9925876880101488,23,https://lib.is/alma9925876880101488
4791,9925877000101488,23,https://lib.is/alma9925877000101488
4792,9925917320101488,23,https://lib.is/alma9925917320101488
4793,9925927610101488,23,https://lib.is/alma9925927610101488
4794,9925936250101488,23,https://lib.is/alma9925936250101488
4795,9925949330101488,23,https://lib.is/alma9925949330101488
4796,9925980790101488,23,https://lib.is/alma9925980790101488
4797,9925980850101488,23,https://lib.is/alma9925980850101488
4798,9926027960101488,23,https://lib.is/alma9926027960101488
4799,9926028110101488,23,https://lib.is/alma9926028110101488
4800,9926031740101488,23,https://lib.is/alma9926031740101488
4801,9926172140101488,23,https://lib.is/alma9926172140101488
4802,9926172280101488,23,https://lib.is/alma9926172280101488
4803,9926258680101488,23,https://lib.is/alma9926258680101488
4804,9926267610101488,23,https://lib.is/alma9926267610101488
4805,9926267960101488,23,https://lib.is/alma9926267960101488
4806,9926803510101488,23,https://lib.is/alma9926803510101488
4807,9915397420101488,23,https://lib.is/alma9915397420101488
4808,9915398720101488,23,https://lib.is/alma9915398720101488
4809,9915398860101488,23,https://lib.is/alma9915398860101488
4810,9915399530101488,23,https://lib.is/alma9915399530101488
4811,9915399880101488,23,https://lib.is/alma9915399880101488
4812,9915400420101488,23,https://lib.is/alma9915400420101488
4813,9915400690101488,23,https://lib.is/alma9915400690101488
4814,9915401880101488,23,https://lib.is/alma9915401880101488
4815,9915402200101488,23,https://lib.is/alma9915402200101488
4816,9915402280101488,23,https://lib.is/alma9915402280101488
4819,9915403760101488,23,https://lib.is/alma9915403760101488
4820,9915405520101488,23,https://lib.is/alma9915405520101488
4821,9915408650101488,23,https://lib.is/alma9915408650101488
4822,9915408730101488,23,https://lib.is/alma9915408730101488
4823,9915410480101488,23,https://lib.is/alma9915410480101488
4824,9915419190101488,23,https://lib.is/alma9915419190101488
4826,9915427920101488,23,https://lib.is/alma9915427920101488
4827,9915429900101488,23,https://lib.is/alma9915429900101488
4828,9915430120101488,23,https://lib.is/alma9915430120101488
4829,9915431070101488,23,https://lib.is/alma9915431070101488
4830,9915431680101488,23,https://lib.is/alma9915431680101488
4831,9915432220101488,23,https://lib.is/alma9915432220101488
4835,9915434240101488,23,https://lib.is/alma9915434240101488
4836,9915434320101488,23,https://lib.is/alma9915434320101488
4837,9915448120101488,23,https://lib.is/alma9915448120101488
4839,9915533050101488,23,https://lib.is/alma9915533050101488
4840,9915612280101488,23,https://lib.is/alma9915612280101488
4841,9915612620101488,23,https://lib.is/alma9915612620101488
4842,9915613280101488,23,https://lib.is/alma9915613280101488
4843,9915672750101488,23,https://lib.is/alma9915672750101488
4844,9915673330101488,23,https://lib.is/alma9915673330101488
4846,99517940101488,23,https://lib.is/alma99517940101488
4847,99534420101488,23,https://lib.is/alma99534420101488
4849,99534910101488,23,https://lib.is/alma99534910101488
4850,99538680101488,23,https://lib.is/alma99538680101488
4851,99538690101488,23,https://lib.is/alma99538690101488
4852,99544310101488,23,https://lib.is/alma99544310101488
4853,99544340101488,23,https://lib.is/alma99544340101488
4854,99545660101488,23,https://lib.is/alma99545660101488
4855,99552100101488,23,https://lib.is/alma99552100101488
4856,99557300101488,23,https://lib.is/alma99557300101488
4857,99558580101488,23,https://lib.is/alma99558580101488
4858,99568290101488,23,https://lib.is/alma99568290101488
4859,99568390101488,23,https://lib.is/alma99568390101488
4860,99573840101488,23,https://lib.is/alma99573840101488
4861,99579200101488,23,https://lib.is/alma99579200101488
4862,99580620101488,23,https://lib.is/alma99580620101488
4863,99581670101488,23,https://lib.is/alma99581670101488
4864,99582930101488,23,https://lib.is/alma99582930101488
4867,99594580101488,23,https://lib.is/alma99594580101488
4868,99597200101488,23,https://lib.is/alma99597200101488
4869,99597240101488,23,https://lib.is/alma99597240101488
4870,99597290101488,23,https://lib.is/alma99597290101488
4871,99597350101488,23,https://lib.is/alma99597350101488
4872,9911878810101488,23,https://lib.is/alma9911878810101488
4873,9911879080101488,23,https://lib.is/alma9911879080101488
4874,9911879590101488,23,https://lib.is/alma9911879590101488
4875,9911879970101488,23,https://lib.is/alma9911879970101488
4876,9911882220101488,23,https://lib.is/alma9911882220101488
4877,9911882480101488,23,https://lib.is/alma9911882480101488
4878,9911883150101488,23,https://lib.is/alma9911883150101488
4879,9911884200101488,23,https://lib.is/alma9911884200101488
4880,9911884590101488,23,https://lib.is/alma9911884590101488
4881,9911891560101488,23,https://lib.is/alma9911891560101488
4882,9911891810101488,23,https://lib.is/alma9911891810101488
4883,9911896950101488,23,https://lib.is/alma9911896950101488
4884,9911929930101488,23,https://lib.is/alma9911929930101488
4885,9911941920101488,23,https://lib.is/alma9911941920101488
4886,9911960490101488,23,https://lib.is/alma9911960490101488
4887,9911962850101488,23,https://lib.is/alma9911962850101488
4888,9911962950101488,23,https://lib.is/alma9911962950101488
4889,9911963410101488,23,https://lib.is/alma9911963410101488
4890,9911963570101488,23,https://lib.is/alma9911963570101488
4891,9911963700101488,23,https://lib.is/alma9911963700101488
4893,9911972740101488,23,https://lib.is/alma9911972740101488
4894,9911998490101488,23,https://lib.is/alma9911998490101488
4895,9912000670101488,23,https://lib.is/alma9912000670101488
4896,9912001970101488,23,https://lib.is/alma9912001970101488
4897,9912003260101488,23,https://lib.is/alma9912003260101488
4898,9912004820101488,23,https://lib.is/alma9912004820101488
4899,9912008060101488,23,https://lib.is/alma9912008060101488
4900,9912012060101488,23,https://lib.is/alma9912012060101488
4901,9912012290101488,23,https://lib.is/alma9912012290101488
4902,9912038050101488,23,https://lib.is/alma9912038050101488
4903,9912040140101488,23,https://lib.is/alma9912040140101488
4904,9912062570101488,23,https://lib.is/alma9912062570101488
4905,9912070460101488,23,https://lib.is/alma9912070460101488
4906,9912086870101488,23,https://lib.is/alma9912086870101488
4907,9912087130101488,23,https://lib.is/alma9912087130101488
4908,9912093220101488,23,https://lib.is/alma9912093220101488
4909,9912185740101488,23,https://lib.is/alma9912185740101488
4910,9912186200101488,23,https://lib.is/alma9912186200101488
4911,9912205390101488,23,https://lib.is/alma9912205390101488
4912,9912211680101488,23,https://lib.is/alma9912211680101488
4913,9912212040101488,23,https://lib.is/alma9912212040101488
4914,9912260480101488,23,https://lib.is/alma9912260480101488
4915,9912287940101488,23,https://lib.is/alma9912287940101488
4916,9912304050101488,23,https://lib.is/alma9912304050101488
4917,9912336940101488,23,https://lib.is/alma9912336940101488
4918,9912375410101488,23,https://lib.is/alma9912375410101488
4919,9912376430101488,23,https://lib.is/alma9912376430101488
4920,9912424790101488,23,https://lib.is/alma9912424790101488
4921,9912425030101488,23,https://lib.is/alma9912425030101488
4922,9912438920101488,23,https://lib.is/alma9912438920101488
4923,9912441010101488,23,https://lib.is/alma9912441010101488
4924,9912441060101488,23,https://lib.is/alma9912441060101488
4925,9912441180101488,23,https://lib.is/alma9912441180101488
4926,9923251870101488,23,https://lib.is/alma9923251870101488
4927,9923288980101488,23,https://lib.is/alma9923288980101488
4928,9923289080101488,23,https://lib.is/alma9923289080101488
4929,9923302050101488,23,https://lib.is/alma9923302050101488
4930,9923312210101488,23,https://lib.is/alma9923312210101488
4935,9923347000101488,23,https://lib.is/alma9923347000101488
4936,9923348480101488,23,https://lib.is/alma9923348480101488
4937,9923349900101488,23,https://lib.is/alma9923349900101488
4938,9923359940101488,23,https://lib.is/alma9923359940101488
4939,9923363130101488,23,https://lib.is/alma9923363130101488
4940,9923480750101488,23,https://lib.is/alma9923480750101488
4941,9923494340101488,23,https://lib.is/alma9923494340101488
4942,9923612290101488,23,https://lib.is/alma9923612290101488
4943,9923675110101488,23,https://lib.is/alma9923675110101488
4944,9923684960101488,23,https://lib.is/alma9923684960101488
4952,9923689970101488,23,https://lib.is/alma9923689970101488
4982,9983977710101488,23,https://lib.is/alma9983977710101488
4983,9983977760101488,23,https://lib.is/alma9983977760101488
4984,9983977960101488,23,https://lib.is/alma9983977960101488
4985,9983978240101488,23,https://lib.is/alma9983978240101488
4989,9984024230101488,23,https://lib.is/alma9984024230101488
4990,9984024320101488,23,https://lib.is/alma9984024320101488
4991,9984024780101488,23,https://lib.is/alma9984024780101488
4992,9984051600101488,23,https://lib.is/alma9984051600101488
4994,9984697120101488,23,https://lib.is/alma9984697120101488
4995,9984697870101488,23,https://lib.is/alma9984697870101488
4996,9984698190101488,23,https://lib.is/alma9984698190101488
4997,9984698480101488,23,https://lib.is/alma9984698480101488
4998,9984698630101488,23,https://lib.is/alma9984698630101488
4999,9984699020101488,23,https://lib.is/alma9984699020101488
5000,9984699280101488,23,https://lib.is/alma9984699280101488
5001,9984699440101488,23,https://lib.is/alma9984699440101488
5002,9984699650101488,23,https://lib.is/alma9984699650101488
5003,9984706490101488,23,https://lib.is/alma9984706490101488
5004,9984711230101488,23,https://lib.is/alma9984711230101488
5005,9984712250101488,23,https://lib.is/alma9984712250101488
5006,9984808560101488,23,https://lib.is/alma9984808560101488
5007,9984809210101488,23,https://lib.is/alma9984809210101488
5008,9984811680101488,23,https://lib.is/alma9984811680101488
5009,9984812970101488,23,https://lib.is/alma9984812970101488
5010,9984813260101488,23,https://lib.is/alma9984813260101488
5011,9984879560101488,23,https://lib.is/alma9984879560101488
5012,9984912050101488,23,https://lib.is/alma9984912050101488
5013,9984942540101488,23,https://lib.is/alma9984942540101488
5014,9984952130101488,23,https://lib.is/alma9984952130101488
5015,9984952350101488,23,https://lib.is/alma9984952350101488
5016,9984952900101488,23,https://lib.is/alma9984952900101488
5017,9984953420101488,23,https://lib.is/alma9984953420101488
5018,9984953660101488,23,https://lib.is/alma9984953660101488
5019,9984970660101488,23,https://lib.is/alma9984970660101488
5020,9984970920101488,23,https://lib.is/alma9984970920101488
5021,9984971110101488,23,https://lib.is/alma9984971110101488
5022,9984971260101488,23,https://lib.is/alma9984971260101488
5023,9984971350101488,23,https://lib.is/alma9984971350101488
5028,9985092460101488,23,https://lib.is/alma9985092460101488
5029,9985113460101488,23,https://lib.is/alma9985113460101488
5030,9985113780101488,23,https://lib.is/alma9985113780101488
5031,9985150670101488,23,https://lib.is/alma9985150670101488
5032,9985193340101488,23,https://lib.is/alma9985193340101488
5033,9985313300101488,23,https://lib.is/alma9985313300101488
5034,9985313720101488,23,https://lib.is/alma9985313720101488
5035,9985376460101488,23,https://lib.is/alma9985376460101488
5036,9985377060101488,23,https://lib.is/alma9985377060101488
5037,9985377160101488,23,https://lib.is/alma9985377160101488
5038,9985377250101488,23,https://lib.is/alma9985377250101488
5039,9985377750101488,23,https://lib.is/alma9985377750101488
5040,9988046200101488,23,https://lib.is/alma9988046200101488
5041,9988047330101488,23,https://lib.is/alma9988047330101488
5042,9988048220101488,23,https://lib.is/alma9988048220101488
5043,9988117220101488,23,https://lib.is/alma9988117220101488
5044,9988117410101488,23,https://lib.is/alma9988117410101488
5045,9988122080101488,23,https://lib.is/alma9988122080101488
5046,9988123120101488,23,https://lib.is/alma9988123120101488
5047,9988123210101488,23,https://lib.is/alma9988123210101488
5048,9988144510101488,23,https://lib.is/alma9988144510101488
5049,9990480660101488,23,https://lib.is/alma9990480660101488
5050,9990547660101488,23,https://lib.is/alma9990547660101488
5051,9990574510101488,23,https://lib.is/alma9990574510101488
5052,9990574690101488,23,https://lib.is/alma9990574690101488
5054,9990701010101488,23,https://lib.is/alma9990701010101488
5055,9990703410101488,23,https://lib.is/alma9990703410101488
5056,9990714850101488,23,https://lib.is/alma9990714850101488
5057,9990715600101488,23,https://lib.is/alma9990715600101488
5058,9990715770101488,23,https://lib.is/alma9990715770101488
5059,9990716090101488,23,https://lib.is/alma9990716090101488
5060,9990742900101488,23,https://lib.is/alma9990742900101488
5061,9990958680101488,23,https://lib.is/alma9990958680101488
5062,9990959290101488,23,https://lib.is/alma9990959290101488
5063,9990959380101488,23,https://lib.is/alma9990959380101488
5064,9990959430101488,23,https://lib.is/alma9990959430101488
5065,9990959440101488,23,https://lib.is/alma9990959440101488
5066,9990975680101488,23,https://lib.is/alma9990975680101488
5067,9991023750101488,23,https://lib.is/alma9991023750101488
5068,9991033030101488,23,https://lib.is/alma9991033030101488
5069,9991033070101488,23,https://lib.is/alma9991033070101488
5070,9991033100101488,23,https://lib.is/alma9991033100101488
5071,9991033120101488,23,https://lib.is/alma9991033120101488
5072,9991034060101488,23,https://lib.is/alma9991034060101488
5073,9991034140101488,23,https://lib.is/alma9991034140101488
5074,9991079310101488,23,https://lib.is/alma9991079310101488
5075,9991081860101488,23,https://lib.is/alma9991081860101488
5078,9991221310101488,23,https://lib.is/alma9991221310101488
5079,9991221920101488,23,https://lib.is/alma9991221920101488
5080,9991223660101488,23,https://lib.is/alma9991223660101488
5081,9991224120101488,23,https://lib.is/alma9991224120101488
5082,9991499400101488,23,https://lib.is/alma9991499400101488
5083,9991500630101488,23,https://lib.is/alma9991500630101488
5084,9991509440101488,23,https://lib.is/alma9991509440101488
5085,9991547570101488,23,https://lib.is/alma9991547570101488
5086,9991561060101488,23,https://lib.is/alma9991561060101488
5087,9991644120101488,23,https://lib.is/alma9991644120101488
5088,9991877800101488,23,https://lib.is/alma9991877800101488
5089,9991877830101488,23,https://lib.is/alma9991877830101488
5090,9992116083401488,23,https://lib.is/alma9992116083401488
5091,9992117689001488,23,https://lib.is/alma9992117689001488
5092,9992117689101488,23,https://lib.is/alma9992117689101488
5093,9992117998701488,23,https://lib.is/alma9992117998701488
5094,9992118756501488,23,https://lib.is/alma9992118756501488
5095,9992119101201488,23,https://lib.is/alma9992119101201488
5096,9992119178101488,23,https://lib.is/alma9992119178101488
5097,9992124578001488,23,https://lib.is/alma9992124578001488
5098,9992124578401488,23,https://lib.is/alma9992124578401488
5099,9992124896501488,23,https://lib.is/alma9992124896501488
5100,9992124896701488,23,https://lib.is/alma9992124896701488
5101,9992124899001488,23,https://lib.is/alma9992124899001488
5102,9992124899201488,23,https://lib.is/alma9992124899201488
5103,9992124899501488,23,https://lib.is/alma9992124899501488
5104,9992130394301488,23,https://lib.is/alma9992130394301488
5105,9992137003301488,23,https://lib.is/alma9992137003301488
5106,9992139604701488,23,https://lib.is/alma9992139604701488
5107,9992139605101488,23,https://lib.is/alma9992139605101488
5108,9992139605501488,23,https://lib.is/alma9992139605501488
5109,9992139606001488,23,https://lib.is/alma9992139606001488
5110,9992146282501488,23,https://lib.is/alma9992146282501488
5111,9992152901201488,23,https://lib.is/alma9992152901201488
5112,9992154104701488,23,https://lib.is/alma9992154104701488
5113,9992178400301488,23,https://lib.is/alma9992178400301488
5114,9992179808701488,23,https://lib.is/alma9992179808701488
5115,9992187396401488,23,https://lib.is/alma9992187396401488
5116,9992188406701488,23,https://lib.is/alma9992188406701488
5117,9992189903501488,23,https://lib.is/alma9992189903501488
5118,9992196133401488,23,https://lib.is/alma9992196133401488
5119,9992199891601488,23,https://lib.is/alma9992199891601488
5120,9992204884501488,23,https://lib.is/alma9992204884501488
5121,9992221170401488,23,https://lib.is/alma9992221170401488
5122,9992221170701488,23,https://lib.is/alma9992221170701488
5123,9992221170801488,23,https://lib.is/alma9992221170801488
5124,9992221171001488,23,https://lib.is/alma9992221171001488
5125,9992221171201488,23,https://lib.is/alma9992221171201488
5126,9992222407101488,23,https://lib.is/alma9992222407101488
5127,9992225158501488,23,https://lib.is/alma9992225158501488
5128,9992238603301488,23,https://lib.is/alma9992238603301488
5129,9992241118101488,23,https://lib.is/alma9992241118101488
5130,9992241173501488,23,https://lib.is/alma9992241173501488
5131,998142810101488,23,https://lib.is/alma998142810101488
5132,998149790101488,23,https://lib.is/alma998149790101488
5133,998151510101488,23,https://lib.is/alma998151510101488
5134,998151540101488,23,https://lib.is/alma998151540101488
5135,998153540101488,23,https://lib.is/alma998153540101488
5136,998163510101488,23,https://lib.is/alma998163510101488
5137,998178150101488,23,https://lib.is/alma998178150101488
5138,998178820101488,23,https://lib.is/alma998178820101488
5139,998179110101488,23,https://lib.is/alma998179110101488
5140,998179730101488,23,https://lib.is/alma998179730101488
5141,998180400101488,23,https://lib.is/alma998180400101488
5142,998206330101488,23,https://lib.is/alma998206330101488
5143,998206690101488,23,https://lib.is/alma998206690101488
5144,998209010101488,23,https://lib.is/alma998209010101488
5145,998260560101488,23,https://lib.is/alma998260560101488
5146,998290290101488,23,https://lib.is/alma998290290101488
5147,998313270101488,23,https://lib.is/alma998313270101488
5148,998338650101488,23,https://lib.is/alma998338650101488
5149,998344190101488,23,https://lib.is/alma998344190101488
5150,998370870101488,23,https://lib.is/alma998370870101488
5151,998432750101488,23,https://lib.is/alma998432750101488
5153,998542170101488,23,https://lib.is/alma998542170101488
5154,998620380101488,23,https://lib.is/alma998620380101488
5156,998620510101488,23,https://lib.is/alma998620510101488
5157,998628250101488,23,https://lib.is/alma998628250101488
5158,998628590101488,23,https://lib.is/alma998628590101488
5159,998629300101488,23,https://lib.is/alma998629300101488
5160,998640870101488,23,https://lib.is/alma998640870101488
5161,998651580101488,23,https://lib.is/alma998651580101488
5162,998676650101488,23,https://lib.is/alma998676650101488
5163,998715650101488,23,https://lib.is/alma998715650101488
5164,998733260101488,23,https://lib.is/alma998733260101488
5165,998742960101488,23,https://lib.is/alma998742960101488
5166,998743510101488,23,https://lib.is/alma998743510101488
5167,998752020101488,23,https://lib.is/alma998752020101488
5168,998754200101488,23,https://lib.is/alma998754200101488
5170,998820840101488,23,https://lib.is/alma998820840101488
5171,998820970101488,23,https://lib.is/alma998820970101488
5172,998821050101488,23,https://lib.is/alma998821050101488
5173,998824410101488,23,https://lib.is/alma998824410101488
5174,998824720101488,23,https://lib.is/alma998824720101488
5175,998824980101488,23,https://lib.is/alma998824980101488
5176,998839980101488,23,https://lib.is/alma998839980101488
5177,998840510101488,23,https://lib.is/alma998840510101488
5178,998840760101488,23,https://lib.is/alma998840760101488
5179,998851820101488,23,https://lib.is/alma998851820101488
5180,998854360101488,23,https://lib.is/alma998854360101488
5181,998871040101488,23,https://lib.is/alma998871040101488
5182,998885280101488,23,https://lib.is/alma998885280101488
5183,998996230101488,23,https://lib.is/alma998996230101488
5184,999019000101488,23,https://lib.is/alma999019000101488
5185,999019150101488,23,https://lib.is/alma999019150101488
5186,999049050101488,23,https://lib.is/alma999049050101488
5187,9914786050101488,23,https://lib.is/alma9914786050101488
5188,9914867060101488,23,https://lib.is/alma9914867060101488
5189,9914903120101488,23,https://lib.is/alma9914903120101488
5190,9914903760101488,23,https://lib.is/alma9914903760101488
5191,9914903970101488,23,https://lib.is/alma9914903970101488
5192,9914904140101488,23,https://lib.is/alma9914904140101488
5193,9914904450101488,23,https://lib.is/alma9914904450101488
5194,9914904700101488,23,https://lib.is/alma9914904700101488
5195,9914904950101488,23,https://lib.is/alma9914904950101488
5198,9914933370101488,23,https://lib.is/alma9914933370101488
5199,9914936180101488,23,https://lib.is/alma9914936180101488
5200,9914948020101488,23,https://lib.is/alma9914948020101488
5201,9914955110101488,23,https://lib.is/alma9914955110101488
5202,9914968970101488,23,https://lib.is/alma9914968970101488
5203,9915005330101488,23,https://lib.is/alma9915005330101488
5204,9915029780101488,23,https://lib.is/alma9915029780101488
5206,9915064470101488,23,https://lib.is/alma9915064470101488
5207,9915070140101488,23,https://lib.is/alma9915070140101488
5208,9915122240101488,23,https://lib.is/alma9915122240101488
5209,9915125370101488,23,https://lib.is/alma9915125370101488
5210,9915128630101488,23,https://lib.is/alma9915128630101488
5211,9915128790101488,23,https://lib.is/alma9915128790101488
5212,9915129130101488,23,https://lib.is/alma9915129130101488
5213,9915129260101488,23,https://lib.is/alma9915129260101488
5214,9915235300101488,23,https://lib.is/alma9915235300101488
5216,9915283330101488,23,https://lib.is/alma9915283330101488
5217,9915320620101488,23,https://lib.is/alma9915320620101488
5218,9915320860101488,23,https://lib.is/alma9915320860101488
5220,9915323420101488,23,https://lib.is/alma9915323420101488
5221,9915323570101488,23,https://lib.is/alma9915323570101488
5222,9915360620101488,23,https://lib.is/alma9915360620101488
5223,9915360730101488,23,https://lib.is/alma9915360730101488
5224,9915373010101488,23,https://lib.is/alma9915373010101488
5225,9915373470101488,23,https://lib.is/alma9915373470101488
5226,9915374300101488,23,https://lib.is/alma9915374300101488
5227,9915374800101488,23,https://lib.is/alma9915374800101488
5228,9915374940101488,23,https://lib.is/alma9915374940101488
5229,9915375240101488,23,https://lib.is/alma9915375240101488
5230,9915375580101488,23,https://lib.is/alma9915375580101488
5231,9915392880101488,23,https://lib.is/alma9915392880101488
5232,9915692850101488,23,https://lib.is/alma9915692850101488
5233,9915719110101488,23,https://lib.is/alma9915719110101488
5234,9915737320101488,23,https://lib.is/alma9915737320101488
5235,9915767890101488,23,https://lib.is/alma9915767890101488
5236,9915772250101488,23,https://lib.is/alma9915772250101488
5237,9915772340101488,23,https://lib.is/alma9915772340101488
5238,9915772430101488,23,https://lib.is/alma9915772430101488
5240,9915777050101488,23,https://lib.is/alma9915777050101488
5241,9915777470101488,23,https://lib.is/alma9915777470101488
5243,9915778150101488,23,https://lib.is/alma9915778150101488
5244,9915782500101488,23,https://lib.is/alma9915782500101488
5245,9915785200101488,23,https://lib.is/alma9915785200101488
5246,9915795700101488,23,https://lib.is/alma9915795700101488
5247,9915797140101488,23,https://lib.is/alma9915797140101488
5248,9915797230101488,23,https://lib.is/alma9915797230101488
5249,9915797930101488,23,https://lib.is/alma9915797930101488
5250,9915799040101488,23,https://lib.is/alma9915799040101488
5251,9915802260101488,23,https://lib.is/alma9915802260101488
5252,9915802400101488,23,https://lib.is/alma9915802400101488
5253,9915802650101488,23,https://lib.is/alma9915802650101488
5254,9915804970101488,23,https://lib.is/alma9915804970101488
5255,9915805480101488,23,https://lib.is/alma9915805480101488
5256,9915806300101488,23,https://lib.is/alma9915806300101488
5257,9915806660101488,23,https://lib.is/alma9915806660101488
5258,9915807050101488,23,https://lib.is/alma9915807050101488
5259,9915807240101488,23,https://lib.is/alma9915807240101488
5260,9915813180101488,23,https://lib.is/alma9915813180101488
5261,9915813540101488,23,https://lib.is/alma9915813540101488
5262,9915813560101488,23,https://lib.is/alma9915813560101488
5264,9923723220101488,23,https://lib.is/alma9923723220101488
5266,9923735450101488,23,https://lib.is/alma9923735450101488
5267,9923744800101488,23,https://lib.is/alma9923744800101488
5268,9923746180101488,23,https://lib.is/alma9923746180101488
5269,9923779560101488,23,https://lib.is/alma9923779560101488
5270,9923898250101488,23,https://lib.is/alma9923898250101488
5271,9924075530101488,23,https://lib.is/alma9924075530101488
5272,9924310510101488,23,https://lib.is/alma9924310510101488
5273,9924414160101488,23,https://lib.is/alma9924414160101488
5274,9924427480101488,23,https://lib.is/alma9924427480101488
5275,9924442200101488,23,https://lib.is/alma9924442200101488
5276,9924442210101488,23,https://lib.is/alma9924442210101488
5277,9924501050101488,23,https://lib.is/alma9924501050101488
5278,9924605500101488,23,https://lib.is/alma9924605500101488
5280,9924715800101488,23,https://lib.is/alma9924715800101488
5281,9924783220101488,23,https://lib.is/alma9924783220101488
5282,9924889280101488,23,https://lib.is/alma9924889280101488
5283,9924914210101488,23,https://lib.is/alma9924914210101488
5284,9924933500101488,23,https://lib.is/alma9924933500101488
5285,9924934380101488,23,https://lib.is/alma9924934380101488
5286,9924949470101488,23,https://lib.is/alma9924949470101488
5287,9925006440101488,23,https://lib.is/alma9925006440101488
5288,9925123980101488,23,https://lib.is/alma9925123980101488
5290,9925140180101488,23,https://lib.is/alma9925140180101488
